tone_group,bigram,n,tf,idf,tf_idf
hawkish,cashflow mismatch,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,centrally executed,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,cf inter,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,cf swiss,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,ciisi eu,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,complementary authority,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,conformance period,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,continued vigilance,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,council conclusions,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,customers sight,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,disaster actions,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,divine comedy,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,dlt platforms,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,economy uncertainty,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,employee interlocks,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,equipment investments,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,excessive remuneration,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,financing secured,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,foreign entity,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,franc stable,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,franc tokens,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,global crimes,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,grain futures,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,ii participation,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,indian outward,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,individual voting,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,information variables,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,jv wos,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,jvs wos,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,lakh population,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,liquidity tightening,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,lucerne fritz,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,maturity terms,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,mutual surveillance,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,nankai trough,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,nascent financial,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,national cultures,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,official currencies,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,penal charges,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,persistently low,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,prof goodhart,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,professor blinder,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,qualified investors,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,rate hikes,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,reform treaty,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,removed restrictions,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,responsible underwriting,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,revenue limit,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,russian invasion,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,science park,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,services page,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,servicing fees,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,sharing initiative,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,snb bns,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,solid anchoring,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,soundness regulation,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,ssg report,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,super cycle,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,supplementary distribution,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,target path,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,team spirit,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,trade restrictions,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,transparency access,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,unique institution,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,wealth fund,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,white owned,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,zurbrugg snb,5,3.399371796092082e-5,0.6931471805599453,2.356264976136224e-5
hawkish,monetary policy,2012,0.013679072107474538,0,0
hawkish,price stability,745,0.005065063976177202,0,0
hawkish,financial system,740,0.005031070258216282,0,0
hawkish,financial stability,646,0.0043919883605509705,0,0
hawkish,federal reserve,553,0.003759705206477843,0,0
hawkish,exchange rate,518,0.003521749180751397,0,0
hawkish,financial markets,500,0.003399371796092082,0,0
hawkish,financial institutions,431,0.002930258488231375,0,0
hawkish,financial crisis,334,0.0022707803597895107,0,0
hawkish,financial sector,302,0.0020532205648396175,0,0
hawkish,bankers speeches,296,0.0020124281032865127,0,0
hawkish,short term,284,0.0019308431801803028,0,0
hawkish,foreign exchange,257,0.0017472771031913303,0,0
hawkish,market participants,246,0.0016724909236773043,0,0
hawkish,risk management,245,0.0016656921800851203,0,0
hawkish,governing council,235,0.0015977047441632787,0,0
hawkish,monetary union,234,0.0015909060005710944,0,0
hawkish,financial services,231,0.001570509769794542,0,0
hawkish,cross border,226,0.001536516051833621,0,0
hawkish,financial market,226,0.001536516051833621,0,0
hawkish,global financial,220,0.001495723590280516,0,0
hawkish,medium term,219,0.001488924846688332,0,0
hawkish,economic growth,211,0.0014345348979508587,0,0
hawkish,private sector,176,0.001196578872224413,0,0
hawkish,money market,168,0.0011421889234869396,0,0
hawkish,systemic risk,165,0.001121792692710387,0,0
hawkish,single currency,162,0.0011013964619338346,0,0
hawkish,financial inclusion,154,0.0010470065131963613,0,0
hawkish,financial integration,147,9.99415308051072e-4,0,0
hawkish,capital flows,139,9.450253593135989e-4,0,0
hawkish,capital markets,139,9.450253593135989e-4,0,0
hawkish,exchange rates,136,9.246291285370464e-4,0,0
hawkish,global economy,130,8.838366669839413e-4,0,0
hawkish,policy decisions,130,8.838366669839413e-4,0,0
hawkish,inflation expectations,129,8.770379233917572e-4,0,0
hawkish,international financial,128,8.70239179799573e-4,0,0
hawkish,balance sheet,126,8.566416926152047e-4,0,0
hawkish,current account,120,8.158492310620997e-4,0,0
hawkish,policy strategy,119,8.090504874699155e-4,0,0
hawkish,reserve system,117,7.954530002855472e-4,0,0
hawkish,holding companies,116,7.88654256693363e-4,0,0
hawkish,real estate,116,7.88654256693363e-4,0,0
hawkish,executive board,115,7.818555131011789e-4,0,0
hawkish,venture capital,110,7.47861795140258e-4,0,0
hawkish,international monetary,109,7.410630515480739e-4,0,0
hawkish,deputy governor,107,7.274655643637056e-4,0,0
hawkish,swiss national,107,7.274655643637056e-4,0,0
hawkish,inflation targeting,106,7.206668207715214e-4,0,0
hawkish,main germany,100,6.798743592184164e-4,0,0
hawkish,capital requirements,99,6.730756156262323e-4,0,0
hawkish,foreign currency,99,6.730756156262323e-4,0,0
hawkish,consumer protection,97,6.594781284418639e-4,0,0
hawkish,deposit insurance,95,6.458806412574956e-4,0,0
hawkish,financial firms,90,6.118869232965748e-4,0,0
hawkish,economic activity,89,6.050881797043906e-4,0,0
hawkish,policy makers,89,6.050881797043906e-4,0,0
hawkish,capital account,88,5.982894361122065e-4,0,0
hawkish,holding company,87,5.914906925200223e-4,0,0
hawkish,economic policy,85,5.77893205335654e-4,0,0
hawkish,regulatory framework,85,5.77893205335654e-4,0,0
hawkish,world economy,84,5.710944617434698e-4,0,0
hawkish,international role,82,5.574969745591015e-4,0,0
hawkish,market based,82,5.574969745591015e-4,0,0
hawkish,monetary analysis,81,5.506982309669173e-4,0,0
hawkish,public sector,81,5.506982309669173e-4,0,0
hawkish,credit risk,80,5.438994873747332e-4,0,0
hawkish,real economy,80,5.438994873747332e-4,0,0
hawkish,fiscal policy,79,5.37100743782549e-4,0,0
hawkish,economic policies,76,5.167045130059965e-4,0,0
hawkish,otc derivatives,76,5.167045130059965e-4,0,0
hawkish,balance sheets,74,5.031070258216282e-4,0,0
hawkish,governing board,74,5.031070258216282e-4,0,0
hawkish,money markets,72,4.895095386372599e-4,0,0
hawkish,macroprudential policy,71,4.827107950450757e-4,0,0
hawkish,capital market,70,4.7591205145289153e-4,0,0
hawkish,commodity prices,69,0.00046911330786070736,0,0
hawkish,market discipline,69,0.00046911330786070736,0,0
hawkish,price developments,69,0.00046911330786070736,0,0
hawkish,structural reforms,69,0.00046911330786070736,0,0
hawkish,policy framework,68,4.623145642685232e-4,0,0
hawkish,risk taking,68,4.623145642685232e-4,0,0
hawkish,corporate governance,66,4.487170770841548e-4,0,0
hawkish,developing countries,65,4.4191833349197066e-4,0,0
hawkish,fiscal policies,65,4.4191833349197066e-4,0,0
hawkish,single market,65,4.4191833349197066e-4,0,0
hawkish,stability oriented,65,4.4191833349197066e-4,0,0
hawkish,economic development,64,4.351195898997865e-4,0,0
hawkish,exchange reserves,64,4.351195898997865e-4,0,0
hawkish,public policy,64,4.351195898997865e-4,0,0
hawkish,swiss franc,64,4.351195898997865e-4,0,0
hawkish,wide range,64,4.351195898997865e-4,0,0
hawkish,erm ii,63,4.2832084630760233e-4,0,0
hawkish,maastricht treaty,63,4.2832084630760233e-4,0,0
hawkish,financial regulation,62,4.2152210271541817e-4,0,0
hawkish,primary objective,62,4.2152210271541817e-4,0,0
hawkish,single monetary,62,4.2152210271541817e-4,0,0
hawkish,financial crises,61,4.14723359123234e-4,0,0
hawkish,payment systems,61,4.14723359123234e-4,0,0
hawkish,credit information,60,4.0792461553104984e-4,0,0
hawkish,dodd frank,60,4.0792461553104984e-4,0,0
hawkish,financial systems,60,4.0792461553104984e-4,0,0
hawkish,financial intermediation,59,4.011258719388657e-4,0,0
hawkish,emerging market,58,3.943271283466815e-4,0,0
hawkish,legal tender,58,3.943271283466815e-4,0,0
hawkish,oil prices,58,3.943271283466815e-4,0,0
hawkish,rate regime,58,3.943271283466815e-4,0,0
hawkish,rate risk,58,3.943271283466815e-4,0,0
hawkish,hedge funds,57,3.8752838475449735e-4,0,0
hawkish,sustainable growth,57,3.8752838475449735e-4,0,0
hawkish,economic recovery,55,3.73930897570129e-4,0,0
hawkish,reserve board,55,3.73930897570129e-4,0,0
hawkish,exchange market,53,3.603334103857607e-4,0,0
hawkish,financial intermediaries,53,3.603334103857607e-4,0,0
hawkish,floating exchange,53,3.603334103857607e-4,0,0
hawkish,macro prudential,53,3.603334103857607e-4,0,0
hawkish,maintain price,53,3.603334103857607e-4,0,0
hawkish,maintaining price,53,3.603334103857607e-4,0,0
hawkish,payment system,53,3.603334103857607e-4,0,0
hawkish,financial instruments,52,3.5353466679357654e-4,0,0
hawkish,global economic,52,3.5353466679357654e-4,0,0
hawkish,growth pact,52,3.5353466679357654e-4,0,0
hawkish,bretton woods,51,3.467359232013924e-4,0,0
hawkish,financial innovation,51,3.467359232013924e-4,0,0
hawkish,monetary system,51,3.467359232013924e-4,0,0
hawkish,latin america,50,3.399371796092082e-4,0,0
hawkish,moral hazard,50,3.399371796092082e-4,0,0
hawkish,south africa,50,3.399371796092082e-4,0,0
hawkish,basel iii,49,3.3313843601702405e-4,0,0
hawkish,safety net,49,3.3313843601702405e-4,0,0
hawkish,sovereign money,49,3.3313843601702405e-4,0,0
hawkish,emerging economies,48,3.263396924248399e-4,0,0
hawkish,market operations,48,3.263396924248399e-4,0,0
hawkish,monetary fund,48,3.263396924248399e-4,0,0
hawkish,policy board,48,3.263396924248399e-4,0,0
hawkish,stability board,48,3.263396924248399e-4,0,0
hawkish,economic agents,47,3.195409488326557e-4,0,0
hawkish,service providers,47,3.195409488326557e-4,0,0
hawkish,asset prices,46,3.1274220524047156e-4,0,0
hawkish,economic conditions,46,3.1274220524047156e-4,0,0
hawkish,financial products,46,3.1274220524047156e-4,0,0
hawkish,monetary stability,46,3.1274220524047156e-4,0,0
hawkish,policy actions,46,3.1274220524047156e-4,0,0
hawkish,settlement systems,46,3.1274220524047156e-4,0,0
hawkish,south african,46,3.1274220524047156e-4,0,0
hawkish,global level,45,3.059434616482874e-4,0,0
hawkish,inflation rates,45,3.059434616482874e-4,0,0
hawkish,monetary policies,45,3.059434616482874e-4,0,0
hawkish,united kingdom,45,3.059434616482874e-4,0,0
hawkish,economic environment,44,2.9914471805610323e-4,0,0
hawkish,inflation rate,44,2.9914471805610323e-4,0,0
hawkish,policy instruments,44,2.9914471805610323e-4,0,0
hawkish,press conference,44,2.9914471805610323e-4,0,0
hawkish,annual report,43,2.9234597446391907e-4,0,0
hawkish,bond markets,43,2.9234597446391907e-4,0,0
hawkish,crisis management,43,2.9234597446391907e-4,0,0
hawkish,liquidity risk,43,2.9234597446391907e-4,0,0
hawkish,market economies,43,2.9234597446391907e-4,0,0
hawkish,monetary developments,43,2.9234597446391907e-4,0,0
hawkish,money supply,43,2.9234597446391907e-4,0,0
hawkish,mortgage loans,43,2.9234597446391907e-4,0,0
hawkish,national level,43,2.9234597446391907e-4,0,0
hawkish,outward fdi,43,2.9234597446391907e-4,0,0
hawkish,policy stance,43,2.9234597446391907e-4,0,0
hawkish,prudential regulation,43,2.9234597446391907e-4,0,0
hawkish,public finances,43,2.9234597446391907e-4,0,0
hawkish,bond market,42,2.855472308717349e-4,0,0
hawkish,financial holding,42,2.855472308717349e-4,0,0
hawkish,gdp growth,42,2.855472308717349e-4,0,0
hawkish,asset price,41,2.7874848727955074e-4,0,0
hawkish,communication policy,41,2.7874848727955074e-4,0,0
hawkish,frank act,41,2.7874848727955074e-4,0,0
hawkish,mortgage market,41,2.7874848727955074e-4,0,0
hawkish,purchasing power,41,2.7874848727955074e-4,0,0
hawkish,supervisory authorities,41,2.7874848727955074e-4,0,0
hawkish,sustainable economic,41,2.7874848727955074e-4,0,0
hawkish,international capital,40,2.719497436873666e-4,0,0
hawkish,labour market,40,2.719497436873666e-4,0,0
hawkish,price level,40,2.719497436873666e-4,0,0
hawkish,advanced economies,39,2.651510000951824e-4,0,0
hawkish,credit growth,39,2.651510000951824e-4,0,0
hawkish,data collection,39,2.651510000951824e-4,0,0
hawkish,growth rate,39,2.651510000951824e-4,0,0
hawkish,low inflation,39,2.651510000951824e-4,0,0
hawkish,market liquidity,39,2.651510000951824e-4,0,0
hawkish,account deficit,38,2.5835225650299825e-4,0,0
hawkish,border payments,38,2.5835225650299825e-4,0,0
hawkish,international currency,38,2.5835225650299825e-4,0,0
hawkish,public authorities,38,2.5835225650299825e-4,0,0
hawkish,regulated entities,38,2.5835225650299825e-4,0,0
hawkish,world war,38,2.5835225650299825e-4,0,0
hawkish,basel committee,37,2.515535129108141e-4,0,0
hawkish,community development,37,2.515535129108141e-4,0,0
hawkish,domestically focused,37,2.515535129108141e-4,0,0
hawkish,inflation target,37,2.515535129108141e-4,0,0
hawkish,market infrastructures,37,2.515535129108141e-4,0,0
hawkish,maturity transformation,37,2.515535129108141e-4,0,0
hawkish,policy committee,37,2.515535129108141e-4,0,0
hawkish,climate change,36,2.4475476931862993e-4,0,0
hawkish,depository institutions,36,2.4475476931862993e-4,0,0
hawkish,emerging markets,36,2.4475476931862993e-4,0,0
hawkish,fixed exchange,36,2.4475476931862993e-4,0,0
hawkish,job creation,36,2.4475476931862993e-4,0,0
hawkish,payments system,36,2.4475476931862993e-4,0,0
hawkish,prudential supervision,36,2.4475476931862993e-4,0,0
hawkish,retail payment,36,2.4475476931862993e-4,0,0
hawkish,retail payments,36,2.4475476931862993e-4,0,0
hawkish,business models,35,2.3795602572644576e-4,0,0
hawkish,covid event,35,2.3795602572644576e-4,0,0
hawkish,economic analysis,35,2.3795602572644576e-4,0,0
hawkish,financial assets,35,2.3795602572644576e-4,0,0
hawkish,financial institution,35,2.3795602572644576e-4,0,0
hawkish,global imbalances,35,2.3795602572644576e-4,0,0
hawkish,key role,35,2.3795602572644576e-4,0,0
hawkish,macroeconomic stability,35,2.3795602572644576e-4,0,0
hawkish,market segments,35,2.3795602572644576e-4,0,0
hawkish,monetary aggregates,35,2.3795602572644576e-4,0,0
hawkish,playing field,35,2.3795602572644576e-4,0,0
hawkish,sound money,35,2.3795602572644576e-4,0,0
hawkish,direct investment,34,2.311572821342616e-4,0,0
hawkish,exchange markets,34,2.311572821342616e-4,0,0
hawkish,federal deposit,34,2.311572821342616e-4,0,0
hawkish,indian companies,34,2.311572821342616e-4,0,0
hawkish,low level,34,2.311572821342616e-4,0,0
hawkish,market funds,34,2.311572821342616e-4,0,0
hawkish,mentioned earlier,34,2.311572821342616e-4,0,0
hawkish,monetary integration,34,2.311572821342616e-4,0,0
hawkish,mutual funds,34,2.311572821342616e-4,0,0
hawkish,short run,34,2.311572821342616e-4,0,0
hawkish,systemic risks,34,2.311572821342616e-4,0,0
hawkish,building blocks,33,2.243585385420774e-4,0,0
hawkish,economic developments,33,2.243585385420774e-4,0,0
hawkish,external debt,33,2.243585385420774e-4,0,0
hawkish,oriented monetary,33,2.243585385420774e-4,0,0
hawkish,recent months,33,2.243585385420774e-4,0,0
hawkish,regulatory regime,33,2.243585385420774e-4,0,0
hawkish,securities regulators,33,2.243585385420774e-4,0,0
hawkish,term debt,33,2.243585385420774e-4,0,0
hawkish,broker dealers,32,2.1755979494989325e-4,0,0
hawkish,financial environment,32,2.1755979494989325e-4,0,0
hawkish,international institutions,32,2.1755979494989325e-4,0,0
hawkish,money laundering,32,2.1755979494989325e-4,0,0
hawkish,policy measures,32,2.1755979494989325e-4,0,0
hawkish,sight deposits,32,2.1755979494989325e-4,0,0
hawkish,social contract,32,2.1755979494989325e-4,0,0
hawkish,convergence criteria,31,2.1076105135770908e-4,0,0
hawkish,international settlements,31,2.1076105135770908e-4,0,0
hawkish,international standards,31,2.1076105135770908e-4,0,0
hawkish,legal framework,31,2.1076105135770908e-4,0,0
hawkish,national authorities,31,2.1076105135770908e-4,0,0
hawkish,policy objectives,31,2.1076105135770908e-4,0,0
hawkish,pre crisis,31,2.1076105135770908e-4,0,0
hawkish,stock market,31,2.1076105135770908e-4,0,0
hawkish,capital inflows,30,2.0396230776552492e-4,0,0
hawkish,corporate bonds,30,2.0396230776552492e-4,0,0
hawkish,credit system,30,2.0396230776552492e-4,0,0
